r,product
0.5,5.778980448775928e-07
1.5,6.77850030075649e-07
2.5,9.649522267926795e-07
3.5,1.4481800149402062e-06
4.5,2.2051535975977687e-06
5.5,3.798157503347265e-06
6.5,6.323539522485679e-06
7.5,1.041584847884742e-05
8.5,1.7692835192062895e-05
9.5,2.9474481436478936e-05
10.5,4.7981572580577475e-05
11.5,7.64613286811788e-05
12.5,0.00012363586200348463
13.5,0.00020691639920359037
14.5,0.000331548998581724
15.5,0.0005175491641260399
16.5,0.0008073284887052933
17.5,0.0012520421743667466
18.5,0.00196423239291554
19.5,0.003017790939634328
20.5,0.0045027723458878535
21.5,0.006794248443202496
22.5,0.010051370676492935
23.5,0.014584574843572317
24.5,0.020836421486888714
25.5,0.030157101367271993
26.5,0.04372380107675152
27.5,0.06103883726458957
28.5,0.0828059873826201
29.5,0.11367935500549377
30.5,0.1516810623784965
31.5,0.19466607712276265
32.5,0.23941400516414788
33.5,0.28445831875356514
34.5,0.3295919133872475
35.5,0.37237931532012314
36.5,0.4144374828315346
37.5,0.45436353658242085
38.5,0.49320778936074605
39.5,0.5302515853887955
40.5,0.5636140883749591
41.5,0.594502877048397
42.5,0.6240085258583897
43.5,0.6517111614242703
44.5,0.6759934457404585
45.5,0.6963550490201164
46.5,0.7146001984486756
47.5,0.7301751288893268
48.5,0.7421644625332352
49.5,0.7511856426523954
50.5,0.7568778511571629
51.5,0.7587632226883869
52.5,0.7564872007170371
53.5,0.7507472165732164
54.5,0.740902162869371
55.5,0.7262136243961771
56.5,0.7070540390399183
57.5,0.6839447527834076
58.5,0.6560683212884633
59.5,0.624144876142025
60.5,0.5862994838870913
61.5,0.5428709920162524
62.5,0.49475491802531946
63.5,0.44238061804256423
64.5,0.3850744156891119
65.5,0.32389441103308697
66.5,0.2626926862350044
67.5,0.2086905241891401
68.5,0.16131883152007978
69.5,0.12328601756456475
70.5,0.09483656529931073
71.5,0.07233639335465637
72.5,0.05468023703367913
73.5,0.04080373183806526
74.5,0.03047949143828935
75.5,0.02268720837462585
76.5,0.01680329263678497
77.5,0.012275609993295002
78.5,0.008995044446155983
79.5,0.006541093966335417
80.5,0.004707207866835535
81.5,0.0033635081461103732
82.5,0.0023753588639274445
83.5,0.0016790648358373742
84.5,0.001177966421799701
85.5,0.0008155169680098169
86.5,0.0005576807536777787
87.5,0.00038078310438233534
88.5,0.0002606853735402315
89.5,0.00017469712038368376
90.5,0.00011557535160366786
91.5,7.661810634909959e-05
92.5,5.022043509501829e-05
93.5,3.2657696140134045e-05
94.5,2.0913593632959156e-05
95.5,1.3373764332429617e-05
96.5,8.496585370288132e-06
97.5,5.306739082223923e-06
98.5,3.2821860442549394e-06
99.5,2.005316803853354e-06
100.5,1.2225198516752162e-06
101.5,7.345931437628336e-07
102.5,4.357574096629467e-07
103.5,2.5864364749279973e-07
104.5,1.5225657898471518e-07
105.5,8.85883763564816e-08
106.5,5.035143940383744e-08
107.5,2.8432225512732024e-08
108.5,1.603910765138313e-08
109.5,9.028705129539104e-09
110.5,4.989094141884092e-09
111.5,2.6972607606555658e-09
112.5,1.452020546572399e-09
113.5,7.702823798840583e-10
114.5,4.0510231535290017e-10
115.5,2.0926932262779966e-10
116.5,1.0862885246553386e-10
117.5,5.6108699591821626e-11
118.5,2.81497234997995e-11
119.5,1.4059928295229797e-11
120.5,6.899858628331484e-12
121.5,3.437846670626756e-12
122.5,1.6848173707970848e-12
123.5,7.771024485887443e-13
124.5,3.6695709535785223e-13
125.5,1.710413038378153e-13
126.5,8.018138512479713e-14
127.5,3.664391747295884e-14
128.5,1.62800876954989e-14
129.5,7.375688956372823e-15
130.5,3.1915214607866288e-15
131.5,1.4047377317264852e-15
132.5,5.960072820649799e-16
133.5,2.48125659746351e-16
134.5,1.0678066354152363e-16
135.5,4.38006286725978e-17
136.5,1.812329170540846e-17
137.5,7.143383375174049e-18
138.5,2.9064690654524534e-18
139.5,1.1665886865483884e-18
140.5,4.398383056004086e-19
141.5,1.741972368270234e-19
142.5,6.507039058991107e-20
143.5,2.4734722649074453e-20
144.5,9.064065985433434e-21
145.5,3.30045147472793e-21
146.5,1.1909081096314249e-21
147.5,4.171045181097921e-22
148.5,1.4875978437653506e-22
149.5,5.0767349552316975e-23
150.5,1.7451086884475456e-23
151.5,6.1144939386134855e-24
152.5,1.9554377861089432e-24
153.5,6.723445961970646e-25
154.5,2.133243114745772e-25
155.5,6.931489515734908e-26
156.5,2.191877216751e-26
157.5,6.711142849272294e-27
158.5,2.129020292666407e-27
159.5,6.357509657854789e-28
160.5,1.9611814225277005e-28
161.5,5.629664559003556e-29
162.5,1.6593109971246618e-29
163.5,4.767231398450814e-30
164.5,1.3404341149699078e-30
165.5,3.74159769513497e-31
166.5,1.0108272278025063e-31
167.5,2.8883101963318147e-32
168.5,7.920730174034629e-33
169.5,1.9911730256934646e-33
170.5,5.42103029702306e-34
171.5,1.3563702294550364e-34
172.5,3.529073551965133e-35
173.5,8.406376768609773e-36
174.5,2.050927755905751e-36
175.5,5.161200357685414e-37
176.5,1.2079599058850542e-37
177.5,2.955881973665525e-38
178.5,6.563558024416638e-39
179.5,1.5172018204496692e-39
180.5,3.4875757226591073e-40
181.5,7.589279361510044e-41
182.5,1.579885361415844e-41
183.5,3.3533461128065457e-42
184.5,7.109592346313598e-43
185.5,1.4189690504682769e-43
186.5,2.8159148079889217e-44
187.5,5.812374502707773e-45
188.5,1.1189777660134258e-45
189.5,2.2071760860778637e-46
190.5,4.0962452532264435e-47
191.5,7.452472375901168e-48
192.5,1.4230161102114472e-48
193.5,2.3921973757251276e-49
194.5,4.405206209033662e-50
195.5,7.183325995769979e-51
196.5,1.2175721426120568e-51
197.5,2.0536742099092753e-52
198.5,3.1676455969460292e-53
199.5,5.255542129208464e-54
200.5,8.227555060203788e-55
201.5,2.767543357912175e-56
202.5,1.7437076125378443e-57
203.5,8.66444312772076e-59
204.5,3.8780166370800863e-60
205.5,1.9805225755303756e-61
206.5,6.310235635503794e-63
207.5,2.446985937841116e-64
208.5,5.275680279309195e-66
209.5,2.1444634554228846e-67
210.5,1.913665115802271e-69
211.5,3.049622011092793e-71
212.5,2.3233806802463515e-73
213.5,1.324859957818185e-75
214.5,7.610289975418591e-79
215.5,0.0
216.5,0.0
217.5,0.0
218.5,0.0
219.5,0.0
220.5,0.0
221.5,0.0
222.5,0.0
223.5,0.0
224.5,0.0
225.5,0.0
226.5,0.0
227.5,0.0
228.5,0.0
229.5,0.0
230.5,0.0
231.5,0.0
232.5,0.0
233.5,0.0
234.5,0.0
235.5,0.0
236.5,0.0
237.5,0.0
238.5,0.0
239.5,0.0
240.5,0.0
241.5,0.0
242.5,0.0
243.5,0.0
244.5,0.0
245.5,0.0
246.5,0.0
247.5,0.0
248.5,0.0
249.5,0.0
250.5,0.0
251.5,0.0
252.5,0.0
253.5,0.0
254.5,0.0
255.5,0.0
256.5,0.0
257.5,0.0
258.5,0.0
259.5,0.0
260.5,0.0
261.5,0.0
262.5,0.0
263.5,0.0
264.5,0.0
265.5,0.0
266.5,0.0
267.5,0.0
268.5,0.0
269.5,0.0
270.5,0.0
271.5,0.0
272.5,0.0
273.5,0.0
274.5,0.0
275.5,0.0
276.5,0.0
277.5,0.0
278.5,0.0
279.5,0.0
280.5,0.0
281.5,0.0
