r,product
0.5,7.959035031857918e-07
1.5,9.122388831105801e-07
2.5,1.28557374366347e-06
3.5,1.8959125863450984e-06
4.5,2.9040629325355646e-06
5.5,4.916165454673405e-06
6.5,7.983023536625775e-06
7.5,1.3208376502824768e-05
8.5,2.2362292822517692e-05
9.5,3.625660429880622e-05
10.5,5.887562198702098e-05
11.5,9.428821326281014e-05
12.5,0.00014967915945473197
13.5,0.0002460302018014344
14.5,0.0003964833690004879
15.5,0.0006143803258267098
16.5,0.0009391636432980474
17.5,0.0014549100018012625
18.5,0.0022840330309728866
19.5,0.0034432899511113186
20.5,0.0050849406932016
21.5,0.007714422114156596
22.5,0.011279563938530801
23.5,0.016106304518147138
24.5,0.023097619475942834
25.5,0.03328697950095873
26.5,0.04756756676800045
27.5,0.06597604008553434
28.5,0.08993175070313887
29.5,0.12146325576291685
30.5,0.16070466525204805
31.5,0.20611706929344492
32.5,0.2518424963904836
33.5,0.29665223955783576
34.5,0.3425363017289329
35.5,0.386660282618162
36.5,0.4272733711665726
37.5,0.46751448700975157
38.5,0.5071225017864125
39.5,0.5440417424331561
40.5,0.5764265362924014
41.5,0.6082566707560524
42.5,0.638016593131141
43.5,0.6646462879287554
44.5,0.6889525381990166
45.5,0.7098211561540628
46.5,0.7274514731769418
47.5,0.7426131943467489
48.5,0.7549584996086925
49.5,0.76389381055615
50.5,0.7690626026676076
51.5,0.770712175076567
52.5,0.7687565406755744
53.5,0.7623500841097914
54.5,0.7523478858714697
55.5,0.7377211605170503
56.5,0.7184812640069037
57.5,0.6950242335920234
58.5,0.6671890521485653
59.5,0.6353791935810994
60.5,0.597313206221353
61.5,0.5539194597957966
62.5,0.5059821283370615
63.5,0.4536962442192776
64.5,0.39633926117273394
65.5,0.334963201040632
66.5,0.2730425588980941
67.5,0.2176451777487623
68.5,0.16872385603479048
69.5,0.12922392680219258
70.5,0.09956493304667337
71.5,0.07605604757550732
72.5,0.057620776224120124
73.5,0.04309248998124454
74.5,0.03224112045029463
75.5,0.024066836315031016
76.5,0.01787676719332269
77.5,0.013088743566481471
78.5,0.009614945306458149
79.5,0.007016964902088055
80.5,0.005066067495615917
81.5,0.0036289186690030267
82.5,0.0025737433995300305
83.5,0.001826987101862146
84.5,0.00128500538424507
85.5,0.0008934278248812738
86.5,0.000614193624766836
87.5,0.00042081553674105276
88.5,0.0002891771839782532
89.5,0.00019493132090351198
90.5,0.00012968373369298181
91.5,8.622818712927295e-05
92.5,5.6879441480953115e-05
93.5,3.723086693956726e-05
94.5,2.393252333448893e-05
95.5,1.5391697133284784e-05
96.5,9.854105652654247e-06
97.5,6.191526076171321e-06
98.5,3.843740146222814e-06
99.5,2.3712926757670615e-06
100.5,1.4553890111957977e-06
101.5,8.787444775045703e-07
102.5,5.251924959067184e-07
103.5,3.146863546274914e-07
104.5,1.8642502654523349e-07
105.5,1.090032306674568e-07
106.5,6.271397502401658e-08
107.5,3.5701657874570734e-08
108.5,2.0240175429462116e-08
109.5,1.1505026044336409e-08
110.5,6.430175368139487e-09
111.5,3.4953873914204714e-09
112.5,1.8979213750701954e-09
113.5,1.0204516597503551e-09
114.5,5.413793709571565e-10
115.5,2.812477732130171e-10
116.5,1.481746101584631e-10
117.5,7.734725138555745e-11
118.5,3.9037180237982895e-11
119.5,1.9747216764104758e-11
120.5,9.825421959722361e-12
121.5,4.940741646926274e-12
122.5,2.4384433251241576e-12
123.5,1.1465588245167583e-12
124.5,5.474969431093338e-13
125.5,2.568279594058112e-13
126.5,1.2226482685640684e-13
127.5,5.6695711233365544e-14
128.5,2.544888599593236e-14
129.5,1.1644508190354983e-14
130.5,5.146184990093027e-15
131.5,2.288158815178904e-15
132.5,9.818739306612784e-16
133.5,4.16777638468741e-16
134.5,1.816866741851112e-16
135.5,7.543693796766794e-17
136.5,3.163113323327917e-17
137.5,1.2738199827303261e-17
138.5,5.2421727611180025e-18
139.5,2.1323100020205004e-18
140.5,8.228536025971113e-19
141.5,3.2999549019838766e-19
142.5,1.2487509261912365e-19
143.5,4.8418557589485077e-20
144.5,1.8071777705133075e-20
145.5,6.676987193832181e-21
146.5,2.4497917515732428e-21
147.5,8.782860536726657e-22
148.5,3.1842665275983047e-22
149.5,1.1014882328575564e-22
150.5,3.881073825631713e-23
151.5,1.3786835555848985e-23
152.5,4.505784808054745e-24
153.5,1.5736887129488455e-24
154.5,5.129317456059158e-25
155.5,1.689800934486486e-25
156.5,5.457671125088428e-26
157.5,1.7115756580466434e-26
158.5,5.512515677157031e-27
159.5,1.691700862781205e-27
160.5,5.29905750142765e-28
161.5,1.5650940443909584e-28
162.5,4.693869515564586e-29
163.5,1.3832669177362407e-29
164.5,3.973443604910974e-30
165.5,1.1340364455768428e-30
166.5,3.1472241632348207e-31
167.5,9.1792885241614e-32
168.5,2.582025267949379e-32
169.5,6.659886085610919e-33
170.5,1.8579692567025555e-33
171.5,4.754529009327615e-34
172.5,1.2764302810886076e-34
173.5,3.1199070351596194e-35
174.5,7.799023588933218e-36
175.5,2.0228833630768895e-36
176.5,4.858946790949936e-37
177.5,1.2254418798898654e-37
178.5,2.8001069537534264e-38
179.5,6.690164322302317e-39
180.5,1.575231100092716e-39
181.5,3.5513204720467767e-40
182.5,7.627360989528885e-41
183.5,1.6689585685565612e-41
184.5,3.662494091491581e-42
185.5,7.549159701738676e-43
186.5,1.552879492733043e-43
187.5,3.3099579967064096e-44
188.5,6.61888271795028e-45
189.5,1.348074248839972e-45
190.5,2.6090243695916497e-46
191.5,4.903392112010972e-47
192.5,9.782149162957268e-48
193.5,1.7039068178121508e-48
194.5,3.2695790678500094e-49
195.5,5.563286402035379e-50
196.5,9.786169636619586e-51
197.5,1.7301649475767625e-51
198.5,2.781004453907287e-52
199.5,4.820012343751629e-53
200.5,7.912774092408231e-54
201.5,3.0603203970282895e-55
202.5,2.1278022011776794e-56
203.5,1.2347948827344779e-57
204.5,6.283407690907266e-59
205.5,3.878600071998205e-60
206.5,1.3607308151406974e-61
207.5,6.296991109016279e-63
208.5,1.7699999359359003e-64
209.5,9.1797447601358e-66
210.5,1.2158997106633196e-67
211.5,2.730156237817646e-69
212.5,4.214439755174951e-71
213.5,4.760227505099832e-73
214.5,1.812125770401568e-75
215.5,1.5653926338689116e-77
216.5,0.0
217.5,0.0
218.5,0.0
219.5,0.0
220.5,0.0
221.5,0.0
222.5,0.0
223.5,0.0
224.5,0.0
225.5,0.0
226.5,0.0
227.5,0.0
228.5,0.0
229.5,0.0
230.5,0.0
231.5,0.0
232.5,0.0
233.5,0.0
234.5,0.0
235.5,0.0
236.5,0.0
237.5,0.0
238.5,0.0
239.5,0.0
240.5,0.0
241.5,0.0
242.5,0.0
243.5,0.0
244.5,0.0
245.5,0.0
246.5,0.0
247.5,0.0
248.5,0.0
249.5,0.0
