r,product
0.5,7.411703525152841e-09
1.5,7.8095870676639e-09
2.5,1.266542328076167e-08
3.5,2.211750802129836e-08
4.5,3.899250568741967e-08
5.5,7.960944732037861e-08
6.5,1.5455434733379065e-07
7.5,2.9372350341226704e-07
8.5,5.795832384536854e-07
9.5,1.1110289953762807e-06
10.5,2.0652945260761713e-06
11.5,3.7284537967512526e-06
12.5,6.839175923203533e-06
13.5,1.3155852198034329e-05
14.5,2.3805512998640495e-05
15.5,4.168804431827527e-05
16.5,7.307106948828238e-05
17.5,0.0001269553070220875
18.5,0.00022345120187342642
19.5,0.0003834176595109117
20.5,0.000635279833597301
21.5,0.0010638204557868979
22.5,0.0017422744016037416
23.5,0.0027884382050469654
24.5,0.004372618478151276
25.5,0.006969568736107381
26.5,0.011179007797147844
27.5,0.01711035221152208
28.5,0.025175722391374264
29.5,0.03793959063149425
30.5,0.05563416783744197
31.5,0.07900276684490995
32.5,0.10774275737308438
33.5,0.14114151572570932
34.5,0.17826556078527575
35.5,0.21585335552439242
36.5,0.2549721184539753
37.5,0.2930623646018537
38.5,0.33087464670026
39.5,0.3675627182782529
40.5,0.4010823480130389
41.5,0.43232719338206616
42.5,0.4624645562425895
43.5,0.4912348326415117
44.5,0.5167074660753156
45.5,0.5383944299111514
46.5,0.5582399516924286
47.5,0.575633125499235
48.5,0.5895951477428175
49.5,0.6007458813764762
50.5,0.6088170661944972
51.5,0.6130017258177672
52.5,0.6130708975031501
53.5,0.6096280751026643
54.5,0.6020042502656079
55.5,0.5891368188508426
56.5,0.5719529218445811
57.5,0.5502600901011327
58.5,0.5235126377838083
59.5,0.4918395264179835
60.5,0.4538636780413529
61.5,0.4105050967158022
62.5,0.36101641614849933
63.5,0.3076107339866485
64.5,0.2534757771131698
65.5,0.19942398024556174
66.5,0.1543491738858716
67.5,0.11742098998260493
68.5,0.08834370231828027
69.5,0.06608842278078496
70.5,0.04939542745490226
71.5,0.03681590758037086
72.5,0.026896005221564264
73.5,0.019488428827021644
74.5,0.014068708767270014
75.5,0.010098029572316144
76.5,0.007174469085743845
77.5,0.00503375515468125
78.5,0.0035323268077731137
79.5,0.0024524873187708107
80.5,0.0016785126541520705
81.5,0.0011389027899807727
82.5,0.0007625867519644739
83.5,0.0005086868838496141
84.5,0.0003363269663433043
85.5,0.00021868988626284178
86.5,0.00014012544523711376
87.5,8.942602782736718e-05
88.5,5.721840210494791e-05
89.5,3.558142629718984e-05
90.5,2.1826718686045982e-05
91.5,1.3404576895626046e-05
92.5,8.10149510241342e-06
93.5,4.846868742002616e-06
94.5,2.8447582232519678e-06
95.5,1.6661745951459176e-06
96.5,9.667036800017915e-07
97.5,5.489641393989347e-07
98.5,3.0834924312717214e-07
99.5,1.6987778066227828e-07
100.5,9.35770902315961e-08
101.5,5.048810809108034e-08
102.5,2.6804953351555376e-08
103.5,1.4244478988534304e-08
104.5,7.477939207589511e-09
105.5,3.877725389094478e-09
106.5,1.9397241473919364e-09
107.5,9.681669065267675e-10
108.5,4.808504781004568e-10
109.5,2.378547931982086e-10
110.5,1.1506548308245254e-10
