r,product
0.5,4.114698675955433e-19
1.5,5.073936373535922e-19
2.5,2.19999097559128e-18
3.5,9.473365922405526e-18
4.5,3.92191996219084e-17
5.5,1.8165352052660053e-16
6.5,8.8401488603748595e-16
7.5,3.3727859019260178e-15
8.5,1.5971574693329087e-14
9.5,6.602917150575221e-14
10.5,2.4072281824707577e-13
11.5,9.4912949050521e-13
12.5,3.1673490847250693e-12
13.5,1.2935981920531973e-11
14.5,4.58813845569479e-11
15.5,1.491418022749148e-10
16.5,4.750012144325813e-10
17.5,1.454952995585287e-09
18.5,4.995409992414264e-09
19.5,1.4526313294109208e-08
20.5,3.9708731168472437e-08
21.5,1.1731831912090384e-07
22.5,3.151389178799918e-07
23.5,7.890133002048486e-07
24.5,1.9642079701738227e-06
25.5,5.162052515294183e-06
26.5,1.2765453126538238e-05
27.5,2.9167606475652735e-05
28.5,6.607226925514035e-05
29.5,0.00014190239898259348
30.5,0.00030346451752376487
31.5,0.0006503329034939534
32.5,0.0013342879160819655
33.5,0.0025683185597121408
34.5,0.0048756123277520855
35.5,0.009039202797345346
36.5,0.015361474919356412
37.5,0.025500757206317094
38.5,0.04100612844823874
39.5,0.061197896542411166
40.5,0.08330019678906979
41.5,0.10948961142371069
42.5,0.13701901011048453
43.5,0.16325821173372784
44.5,0.18922325061867595
45.5,0.21323043802456215
46.5,0.23466306573567255
47.5,0.2547823834241058
48.5,0.2733399745915127
49.5,0.28943380176791383
50.5,0.3026566812541081
51.5,0.3131414801111246
52.5,0.3205353172176538
53.5,0.3235814202403108
54.5,0.3235438250222385
55.5,0.31866798860115036
56.5,0.30927843973591707
57.5,0.2943335501743869
58.5,0.2737892913978417
59.5,0.24797444726795034
60.5,0.2135951837464287
61.5,0.1755890338397641
62.5,0.13524166713013328
63.5,0.10035055235665802
64.5,0.07252538856304822
65.5,0.05078143820945619
66.5,0.035484179886833
67.5,0.024306263639274225
68.5,0.016344492828339812
69.5,0.01084668476433978
70.5,0.007099141048531109
71.5,0.004620500661697908
72.5,0.0028994082088526166
73.5,0.0017830551378823622
74.5,0.0010789560440140962
75.5,0.0006462825404767627
76.5,0.00037968289321925106
77.5,0.00021511515568858436
78.5,0.0001221193529535165
79.5,6.767264409799121e-05
80.5,3.645755031382717e-05
81.5,1.91554356466962e-05
82.5,9.811024992301353e-06
83.5,4.987049330179796e-06
84.5,2.447206398387945e-06
85.5,1.178386777388047e-06
